Video_id Is_ASR
KHt2hjBHswU Yes
V0rZxSsK52E Yes
or9IvFit8AM Yes
yyLKU7qUgIY Yes
zG5nCk7dR3k Yes
a_YkhBYSFps Yes
731gzFNh7UY Yes
5PNwNQ1KkkA Yes
L-HvwAh3KcE Yes
B1jWL-4FeTU Yes
DUzk1quivwM Yes
hwihIv7gsyk Yes
ZL_vl2zkgYA Yes
l0d0TtzZ0R8 Yes
lm2DeEEbCcc No
xzeylvHiHvE Yes
lTeQUYDR_Lo Yes
RWmnBBe4tOM Yes
4R89zkShzzg Yes
9KxcGZbOdzg Yes
RswX2UAYmc8 Yes
MyaP8HaQ2FM No
nTEMiAb5j5U Yes
sZyLkM_o2hY No
nwSPHyb1h-U Yes
tl3-UfXZDTs No
u7MWXP4eu5g No
uCDEdqo1G2c No
VdQjJ5dmnik No
vP33_FDWdBY No
vQm3GL38A9s No
R2EwT2I1uSg No
RDS4o48DnAY No
RrV1ABGdzHc No
rSB_1DjO_Bc No
wzyTGOhnDTU No
rurMtQ57i2Q No
RV6yU3GnYwM No
YieK4HGqmbY Yes
SxwX115mquo No
TaapBs5zo9A Yes
ZaFXaRnycIU No
ZD7_BFMzX40 No
tugIXYJZK-U No
_GBVUjhGJfA No
2IBGeo7PLMU Yes
_nulCBOfA9g No
7kd9JM92M0o Yes
4KSgwPsvZB0 Yes
9QQChrH-kyw Yes
7ofY90c-WS4 Yes
a2nIi38sBWw No
aWRrHgD0BFM Yes
4780dfinCHQ No
_Kr_67CNb1E Yes
0Fn-yaqxU34 No
0hv1GnG8hQ8 No
CKjE2QdwrBA No
cUwxwhLYlEg No
cv0AZuAs5N0 Yes
dOjP4eSVRy8 No
DUVRC3CUN4Y Yes
E9jNsqoFJI8 No
eLziObxKgSQ Yes
FhUC2qFgaqs No
fOIFyFQera4 Yes
fOk9cX-XSHE No
FOYFBpAaoqE No
fPt2XyPd5ms No
GlLUseLOZOA Yes
gnYVLcog2Zo Yes
GSo14_e6bck No
hmmJbX0oWZc Yes
HMTf3bOh2Xo No
IRUK3h498sI Yes
J4SuqBs0x3Y Yes
jKiwOB_UGaw Yes
JsHxc0jRQiU Yes
JWye-_dEHIM No
jyuCz63kvgI No
k4y2ecPTVvo Yes
UyNUjLeNppo Yes
UzANUQxTdcU No
vRPIV36hlm0 No
wAD1cVWYD8w No
xEf6acnw-JE Yes
m5Mb9UvU5D4 Yes
mgwe_tY-7v8 Yes
y_j6TQAyHSM Yes
ya_s8zBJy0A No
NGiVM9Dd2Z0 Yes
O5UK5WtV0cs No
oE_UVSgy-pM Yes
pKOeBcWAQ9E Yes
pUsBESN7S54 Yes
0jhQ0Zgoufs No
v45goT-lHbM No
SAfGMrilYL0 No
KLvJVckRUM0 No
si44rKxKSZw Yes
4IcYa-Ehn0A No
WzLzB6N2-C4 Yes
P2Zc_XlImjg Yes
AotGrBizd6A Yes
QUY5pkZcYtI Yes
kjCWNVNfUdo Yes
ASh55wWilKI Yes
QPGxbXFMuXI Yes
Dr5eWX-77A4 Yes
mFrMY1Hj6xw Yes
164SxG_6hLg Yes
JUf9Qgtefj4 Yes
Qi3zZw-E8tg Yes
nEn8mPGfk3M Yes
7QEYZRrRuDw Yes
Jk2XqmNQHSs Yes
FEfDhKfFhms Yes
ZSV7V5Qn6gg Yes
NRwWnyV_gWE Yes
8wWFbMz5_Q8 Yes
r851DqaEe1g Yes
DSBqxwDWhug Yes
OamAIAs0J1g Yes
d8ADrAFaFh0 Yes
xdkN0upPLe0 Yes
DQY-K1ysX-k Yes
jqET3G_bTmQ Yes
EXSvsDoFgFw Yes
7h-zJMOVBLM Yes
6U3bFbXL4Ds Yes
vN4lMmuyNhA Yes
dm-K4D0XMXQ Yes
gzHYS4V6bvA Yes
W07Z6vnshpE Yes
X-1gMpAWjNI Yes
xlUbdNP6XRA Yes
Ss8g3pJGFuw No
YpYTLrzPqdA Yes
ts-7UhaeI2Y No
2VeCbOIW1kQ No
4dmbclstY9Y Yes
6F--HNZJjPc No
6qpoGNWOf8I Yes
2jwna9qHSMI No
7YDp9F-VpJA No
3ri6NopNW9w Yes
10G08jhi2CI Yes
7ditNHj89-U Yes
a12RrR3work No
709fOap8ZP4 Yes
bhKBnJYiNpQ Yes
AmCXTxDplgA Yes
aWoKbxQSxNE Yes
B2K7_Z2KmVo No
1b4Jyfz4L5Q Yes
Bm3pAR34Qx8 Yes
bQLhiIL2kLU No
BrgbsK8DWg8 Yes
c6artzpPZP4 No
CFCOkQ2BuO4 No
CfUMIML2SXo No
cvJcEIL-oxg No
D5cKt-n5XtA Yes
DAO_ALIqvI8 Yes
DBwySKOWILc No
DEhDJxfmagI Yes
DJBH-5mLglE Yes
dmMBuYzQaPM No
dUZFsV9-uco No
eFYvjjsoKXw Yes
eyMf1hhuQlo No
fkRM6S2S5K8 No
FnqPKttSOXw Yes
FwGKc0sIPKs Yes
G6W9Ur19a3k No
gpq6ivLjstI No
gSzDWK8MMqc Yes
HGN5voJSOUw Yes
HH4SBCEo4Yw Yes
Hhj3Ucu9Lkg Yes
IGI4oNfy_Cw No
IHnCYyCvcFI Yes
jaKeVjdMvas Yes
JBX10fyoTsk No
jsMUd8ccMIA Yes
jzruOwCF2fg Yes
K2oVCPfti8A Yes
K-Q7KglYuI0 Yes
vReLMcgsPbs No
xczsD-n8zQk No
LTY2Hjc0wWI No
Xj0KlUZI9iE No
xZ2dZWu2euc Yes
mrapXauk4E8 Yes
nJQG09c6y48 Yes
NLLH_VzdF_o Yes
Yk96qay_zAg Yes
Ys3p3rke58I No
oqJAcgbXhdo No
GYuZxmzROm8 No
2J9MSqIq8Mg Yes
-iGF4UfQ6XY Yes
-E5BjQKWqFM Yes
-AHSeqz6oeI Yes
-onJ1rKfXCo Yes
-YFn_fxYsZk Yes
-VqUDPkTTP4 Yes
-odtwcHb_-E Yes
JVPtJja1Rnc Yes
VjxJBnSwxus Yes
l95FNI7pfnE Yes
KBnKfSQVnE8 Yes
ImpSDxo9wtw Yes
YHT25LOyIks Yes
-waxAErkna8 Yes
-kzQfd52QSE Yes
sPYrRtYWe1w Yes
-Fsz46_w79s Yes
LrAtunSy1vg Yes
pyNF8cx2M7U Yes
jrz1Shx1-mk Yes
mb-dQtV1bC0 Yes
-agYacXw5OM Yes
-yBZUGoCKBs Yes
-iRfv8XBEkE Yes
ktlBwU-wFCo Yes
XCp9ni5YGIk Yes
pacHEz0vyGU Yes
ZOyjo1AjXeU Yes
7xqnwrda08Q Yes
2wq7MSceb6k Yes
w2KqAY_NLEc Yes
ltH70kRv5TQ Yes
z3FquN3b60U Yes
rC6FAOciSYY Yes
S78sf4639K0 Yes
f8h5uy8WkAg Yes
apZFYmadzGU Yes
q4RXk8noYXE Yes
aSBkqLG5HwE Yes
2WUeDZb5Lb4 Yes
-GnpqiajNv4 Yes
GF1A3bK40pw Yes
LaHArX8nFvQ Yes
LBZIrtsmP_8 No
4cGQKpBEa1E Yes
QbHjnp_zOmY Yes
o0Oa3v4QXn8 Yes
zD6I6_9dHKE Yes
mW9C7eQoojw Yes
-Kp8_iHnaw8 Yes
x9LD2Hhkqkw Yes
y28UQW69np0 Yes
xmWjpS62heY Yes
FAL2atLsJcE Yes
UWr4rhbMVGc Yes
RIEVZSLY2tk Yes
Vz8MyjFykfU Yes
WK5_zksVyHs Yes
btUEkXlX97c Yes
-PlMVVe52Bg Yes
jI3cPVezJi4 Yes
fb8QLGwjYQM Yes
oIfCsm6BkiM Yes
giQPhtIAHrw No
FRtkp82S0GE Yes
PCtD1ep5Ypk Yes
ClkXGtLFxpc Yes
v9sZjEsXRX4 Yes
9OshsNlZSgU Yes
YCcxxmCdoBE Yes
MNrhy02Gnjs Yes
mZYwG__uyXc Yes
UHgVAlRKxKs No
vlKWqDOqYRU Yes
vronJqxsqFs Yes
